node	Country_Full	agg
AB817121	SriLanka	SriLanka
AB817091	SriLanka	SriLanka
AY854596	SriLanka	SriLanka
KF831572	SriLanka	SriLanka
LC110318	SriLanka	SriLanka
LC110314	SriLanka	SriLanka
AB817086	SriLanka	SriLanka
AB638769	SriLanka	SriLanka
LC110309	SriLanka	SriLanka
LC110316	SriLanka	SriLanka
LC110291	SriLanka	SriLanka
AB817092	SriLanka	SriLanka
AB817082	SriLanka	SriLanka
AB817096	SriLanka	SriLanka
LC110319	SriLanka	SriLanka
AB817110	SriLanka	SriLanka
AB817112	SriLanka	SriLanka
AB817141	SriLanka	SriLanka
AB817134	SriLanka	SriLanka
AB817104	SriLanka	SriLanka
AB817128	SriLanka	SriLanka
AB817124	SriLanka	SriLanka
AB817097	SriLanka	SriLanka
AB817095	SriLanka	SriLanka
LC110313	SriLanka	SriLanka
AB817143	SriLanka	SriLanka
LC110315	SriLanka	SriLanka
LC110305	SriLanka	SriLanka
LC110312	SriLanka	SriLanka
LC110321	SriLanka	SriLanka
AB638767	SriLanka	SriLanka
JN968375	UnitedKingdom	UnitedKingdom
AB817099	SriLanka	SriLanka
KF154999	UnitedKingdom	UnitedKingdom
AB817119	SriLanka	SriLanka
AB817100	SriLanka	SriLanka
AB817113	SriLanka	SriLanka
AB817087	SriLanka	SriLanka
AB817101	SriLanka	SriLanka
AB817145	SriLanka	SriLanka
AB817138	SriLanka	SriLanka
AB817102	SriLanka	SriLanka
AB817114	SriLanka	SriLanka
LC110303	SriLanka	SriLanka
AB817117	SriLanka	SriLanka
AB817105	SriLanka	SriLanka
AB817122	SriLanka	SriLanka
AB817146	SriLanka	SriLanka
AB817125	SriLanka	SriLanka
AB817103	SriLanka	SriLanka
AB817137	SriLanka	SriLanka
AB817136	SriLanka	SriLanka
AB817115	SriLanka	SriLanka
AB817106	SriLanka	SriLanka
AB817133	SriLanka	SriLanka
AB817142	SriLanka	SriLanka
AB817093	SriLanka	SriLanka
LC110310	SriLanka	SriLanka
LC110294	SriLanka	SriLanka
AB817094	SriLanka	SriLanka
AB817081	SriLanka	SriLanka
LC110302	SriLanka	SriLanka
LC110320	SriLanka	SriLanka
LC110317	SriLanka	SriLanka
LC110307	SriLanka	SriLanka
LC110311	SriLanka	SriLanka
AB638772	SriLanka	SriLanka
AB817084	SriLanka	SriLanka
AB635373	SriLanka	SriLanka
AB817083	SriLanka	SriLanka
AB817088	SriLanka	SriLanka
AB817098	SriLanka	SriLanka
AB817080	SriLanka	SriLanka
KF831535	SriLanka	SriLanka
MG993207	India	India
MH258841	India	India
MT826959	India	India
MT826963	India	India
AM689536	India	India
GU731665	India	India
GU731663	India	India
GU731659	India	India
MH258839	India	India
GU731662	India	India
GU731661	India	India
KJ201900	India	India
MH258802	India	India
MH258803	India	India
MH258815	India	India
KC792205	India	India
KC791848	USA	USA
AY987479	India	India
AY987477	India	India
EU086191	India	India
MH258840	India	India
KF150735	India	India
KX434508	India	India
KC792234	Nepal	Nepal
JX987721	Nepal	Nepal
KU888644	Nepal	Nepal
JX987737	Nepal	Nepal
KX148245	Nepal	Nepal
JX987740	Nepal	Nepal
KX148108	Nepal	Nepal
JX987724	Nepal	Nepal
MN534894	Nepal	Nepal
JX944588	Nepal	Nepal
JX944578	Nepal	Nepal
JX944576	Nepal	Nepal
EU086156	SriLanka	SriLanka
JX944597	Nepal	Nepal
JX944569	Nepal	Nepal
JX944595	Nepal	Nepal
n99	Poland	Germany
n9	Poland	Serbia
n88	Poland	Serbia
n4343	Poland	Germany
n7	Serbia	Poland
n10	Germany	Germany
n14611461	China	China
n77	Poland	Serbia
n7	Poland	Serbia
n66	Iraq	Serbia
n6	Iraq	Serbia
n8	Poland	Serbia
n312312	Iran	Iraq
n311	Iraq	Iraq
root	unresolved	unresolved
n0	unresolved	unresolved
n00	unresolved	unresolved
n1	unresolved	unresolved
n11	unresolved	unresolved
n3	unresolved	unresolved
n44	unresolved	unresolved
n5	unresolved	unresolved
n55	unresolved	unresolved
n1010	unresolved	unresolved
n1111	unresolved	unresolved
n1313	unresolved	unresolved
n1414	unresolved	unresolved
n16	unresolved	unresolved
n1616	unresolved	unresolved
n17	unresolved	unresolved
n18	unresolved	unresolved
n1919	unresolved	unresolved
n2020	unresolved	unresolved
n2525	unresolved	unresolved
n27	unresolved	unresolved
n2727	unresolved	unresolved
n2929	unresolved	unresolved
n35	unresolved	unresolved
n3535	unresolved	unresolved
n3636	unresolved	unresolved
n3737	unresolved	unresolved
n3838	unresolved	unresolved
n41	unresolved	unresolved
n42	unresolved	unresolved
n4242	unresolved	unresolved
n4949	unresolved	unresolved
n5454	unresolved	unresolved
n5656	unresolved	unresolved
n6262	unresolved	unresolved
n63	unresolved	unresolved
n6363	unresolved	unresolved
n71	unresolved	unresolved
n75	unresolved	unresolved
n7676	unresolved	unresolved
n8888	unresolved	unresolved
n89	unresolved	unresolved
n9191	unresolved	unresolved
n92	unresolved	unresolved
n93	unresolved	unresolved
n9393	unresolved	unresolved
n9494	unresolved	unresolved
n95	unresolved	unresolved
n9696	unresolved	unresolved
n97	unresolved	unresolved
n98	unresolved	unresolved
n9999	unresolved	unresolved
n102102	unresolved	unresolved
n104104	unresolved	unresolved
n107	unresolved	unresolved
n110110	unresolved	unresolved
n111111	unresolved	unresolved
n113	unresolved	unresolved
n113113	unresolved	unresolved
n114	unresolved	unresolved
n124	unresolved	unresolved
n126	unresolved	unresolved
n126126	unresolved	unresolved
n127127	unresolved	unresolved
n130130	unresolved	unresolved
n131	unresolved	unresolved
n131131	unresolved	unresolved
n132	unresolved	unresolved
n132132	unresolved	unresolved
n133133	unresolved	unresolved
n134	unresolved	unresolved
n134134	unresolved	unresolved
n135135	unresolved	unresolved
n136	unresolved	unresolved
n136136	unresolved	unresolved
n137	unresolved	unresolved
n137137	unresolved	unresolved
n138	unresolved	unresolved
n139139	unresolved	unresolved
n140	unresolved	unresolved
n140140	unresolved	unresolved
n143	unresolved	unresolved
n144	unresolved	unresolved
n145	unresolved	unresolved
n146	unresolved	unresolved
n149149	unresolved	unresolved
n150150	unresolved	unresolved
n151151	unresolved	unresolved
n152152	unresolved	unresolved
n165	unresolved	unresolved
n166166	unresolved	unresolved
n168	unresolved	unresolved
n170170	unresolved	unresolved
n171	unresolved	unresolved
n171171	unresolved	unresolved
n173	unresolved	unresolved
n175	unresolved	unresolved
n176	unresolved	unresolved
n180	unresolved	unresolved
n181181	unresolved	unresolved
n185	unresolved	unresolved
n195	unresolved	unresolved
n196196	unresolved	unresolved
n198	unresolved	unresolved
n201201	unresolved	unresolved
n202202	unresolved	unresolved
n204	unresolved	unresolved
n205	unresolved	unresolved
n205205	unresolved	unresolved
n206206	unresolved	unresolved
n207	unresolved	unresolved
n207207	unresolved	unresolved
n208	unresolved	unresolved
n209	unresolved	unresolved
n219	unresolved	unresolved
n219219	unresolved	unresolved
n220	unresolved	unresolved
n222	unresolved	unresolved
n239239	unresolved	unresolved
n240	unresolved	unresolved
n241241	unresolved	unresolved
n242	unresolved	unresolved
n242242	unresolved	unresolved
n244	unresolved	unresolved
n246246	unresolved	unresolved
n247	unresolved	unresolved
n247247	unresolved	unresolved
n248	unresolved	unresolved
n249249	unresolved	unresolved
n252252	unresolved	unresolved
n255	unresolved	unresolved
n258	unresolved	unresolved
n259	unresolved	unresolved
n259259	unresolved	unresolved
n261261	unresolved	unresolved
n262	unresolved	unresolved
n262262	unresolved	unresolved
n264264	unresolved	unresolved
n266	unresolved	unresolved
n266266	unresolved	unresolved
n267	unresolved	unresolved
n279	unresolved	unresolved
n282	unresolved	unresolved
n282282	unresolved	unresolved
n283	unresolved	unresolved
n285	unresolved	unresolved
n295295	unresolved	unresolved
n296	unresolved	unresolved
n298	unresolved	unresolved
n298298	unresolved	unresolved
n299299	unresolved	unresolved
n305305	unresolved	unresolved
n306	unresolved	unresolved
n306306	unresolved	unresolved
n307	unresolved	unresolved
n307307	unresolved	unresolved
n308	unresolved	unresolved
n313	unresolved	unresolved
n314314	unresolved	unresolved
n315	unresolved	unresolved
n315315	unresolved	unresolved
n316316	unresolved	unresolved
n317	unresolved	unresolved
n318	unresolved	unresolved
n318318	unresolved	unresolved
n327	unresolved	unresolved
n328	unresolved	unresolved
n336	unresolved	unresolved
n338	unresolved	unresolved
n339339	unresolved	unresolved
n340	unresolved	unresolved
