c,l,node,Country_Full,Country_Sub1,Country_Sub2,Country_Sub3,Country_Sub4,Country_Sub5
9075,1,EU004723,China,NA,NA,NA,NA,NA
9076,1,EU004747,China,NA,NA,NA,NA,NA
9077,1,JN974837,China,China,China,China,China,China
9078,1,JX276409,China,NA,NA,NA,NA,NA
9079,1,KP202425,China,NA,NA,NA,NA,NA
9080,1,KP202426,China,NA,NA,NA,NA,NA
9081,1,KP072013,China,NA,NA,NA,NA,NA
9082,1,JQ040593,China,NA,NA,NA,NA,NA
9083,1,JQ040594,China,NA,NA,NA,NA,NA
9084,1,JX276410,China,NA,NA,NA,NA,NA
9085,1,KT932689,China,NA,NA,NA,NA,NA
9086,1,KP202441,China,NA,NA,NA,NA,NA
9087,1,KP072027,China,NA,NA,NA,NA,NA
9088,1,JQ040598,China,NA,NA,NA,NA,NA
9089,1,JQ040597,China,NA,NA,NA,NA,NA
9090,1,JQ040600,China,NA,NA,NA,NA,NA
9091,1,KP072030,China,NA,NA,NA,NA,NA
9092,1,KP072016,China,NA,NA,NA,NA,NA
9093,1,KX096994,China,NA,NA,NA,NA,NA
9094,1,KP072017,China,NA,NA,NA,NA,NA
9095,1,KT932676,China,NA,NA,NA,NA,NA
9096,1,KP072018,China,NA,NA,NA,NA,NA
9097,1,KT932671,China,NA,NA,NA,NA,NA
9098,1,KP202446,China,NA,NA,NA,NA,NA
9099,1,KP202445,China,NA,NA,NA,NA,NA
9100,1,JX276408,China,NA,NA,NA,NA,NA
9101,1,JQ040595,China,NA,NA,NA,NA,NA
9102,1,KP202422,China,NA,NA,NA,NA,NA
9103,1,KT932673,China,NA,NA,NA,NA,NA
9104,1,JQ040591,China,NA,NA,NA,NA,NA
9105,1,KP202419,China,NA,NA,NA,NA,NA
9106,1,JX276406,China,NA,NA,NA,NA,NA
9107,1,KT932691,China,NA,NA,NA,NA,NA
9108,1,KP072019,China,NA,NA,NA,NA,NA
9109,1,JX276407,China,NA,NA,NA,NA,NA
9110,1,KP072029,China,NA,NA,NA,NA,NA
9111,1,KP202423,China,NA,NA,NA,NA,NA
9112,1,KT932698,China,NA,NA,NA,NA,NA
9113,1,KX096998,China,NA,NA,NA,NA,NA
9114,1,KX096995,China,NA,NA,NA,NA,NA
9115,1,KP202442,China,NA,NA,NA,NA,NA
9116,1,KX096999,China,NA,NA,NA,NA,NA
9117,1,KX096996,China,NA,NA,NA,NA,NA
9118,1,KT932695,China,NA,NA,NA,NA,NA
9119,1,KT932694,China,NA,NA,NA,NA,NA
9120,1,KP202429,China,NA,NA,NA,NA,NA
9121,1,KP072025,China,NA,NA,NA,NA,NA
9122,1,KP202432,China,NA,NA,NA,NA,NA
9123,1,KP202439,China,NA,NA,NA,NA,NA
9124,1,KP202421,China,NA,NA,NA,NA,NA
9125,1,JX276420,China,NA,NA,NA,NA,NA
9126,1,JX276412,China,NA,NA,NA,NA,NA
9127,1,JX276413,China,NA,NA,NA,NA,NA
9128,1,JX276414,China,NA,NA,NA,NA,NA
9129,1,KT932687,China,NA,NA,NA,NA,NA
9130,1,JX276415,China,NA,NA,NA,NA,NA
9131,1,JX276419,China,NA,NA,NA,NA,NA
9132,1,KP072020,China,NA,NA,NA,NA,NA
9133,1,KP202440,China,NA,NA,NA,NA,NA
9134,1,KP202430,China,NA,NA,NA,NA,NA
9135,1,JX276417,China,NA,NA,NA,NA,NA
9136,1,JX276416,China,NA,NA,NA,NA,NA
9137,1,JX276418,China,NA,NA,NA,NA,NA
9138,1,KP072012,China,NA,NA,NA,NA,NA
9139,1,KP072009,China,NA,NA,NA,NA,NA
9140,1,JX276421,China,NA,NA,NA,NA,NA
9141,1,KP202420,China,NA,NA,NA,NA,NA
9142,1,MW055230,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9143,1,MW055229,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9144,1,MW055215,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9145,1,MW055214,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9146,1,MW055216,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9147,1,MW055225,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9148,1,MW055226,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9149,1,MW055231,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9150,1,MW055228,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9151,1,MW055224,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9152,1,MW055217,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9153,1,MW055218,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9154,1,MW055222,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9155,1,MW055219,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9156,1,MW055220,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9157,1,MW055221,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9158,1,MW055223,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9159,1,KX096992,China,NA,NA,NA,NA,NA
9160,1,KT932674,China,NA,NA,NA,NA,NA
9161,1,KX096993,China,NA,NA,NA,NA,NA
9162,1,KT932672,China,NA,NA,NA,NA,NA
9163,1,KX097000,China,NA,NA,NA,NA,NA
9164,1,KT932675,China,NA,NA,NA,NA,NA
9165,1,KT932680,China,NA,NA,NA,NA,NA
9166,1,KT932697,China,NA,NA,NA,NA,NA
9167,1,KT932682,China,NA,NA,NA,NA,NA
9168,1,KP202436,China,NA,NA,NA,NA,NA
9169,1,KP202437,China,NA,NA,NA,NA,NA
9170,1,KP202435,China,NA,NA,NA,NA,NA
9171,1,KP202434,China,NA,NA,NA,NA,NA
9172,1,KT932696,China,NA,NA,NA,NA,NA
9173,1,KT932688,China,NA,NA,NA,NA,NA
9174,1,KP202438,China,NA,NA,NA,NA,NA
9175,1,KP202424,China,NA,NA,NA,NA,NA
9176,1,MK124736,China,NA,NA,NA,NA,NA
9177,1,JX005941,China,NA,NA,NA,NA,NA
9178,1,JN974859,China,NA,NA,NA,NA,NA
9179,1,KP072015,China,NA,NA,NA,NA,NA
9180,1,MW055227,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9181,1,MW055232,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9182,1,KX096997,China,NA,NA,NA,NA,NA
9183,1,KT932670,China,NA,NA,NA,NA,NA
9184,1,KT932693,China,NA,NA,NA,NA,NA
9185,1,JX276422,China,NA,NA,NA,NA,NA
9186,1,KP072010,China,NA,NA,NA,NA,NA
9187,1,JQ040596,China,NA,NA,NA,NA,NA
9188,1,MH746442,China,NA,NA,NA,NA,NA
9189,1,JX276411,China,NA,NA,NA,NA,NA
9190,1,KP072011,China,NA,NA,NA,NA,NA
9191,1,JQ040599,China,NA,NA,NA,NA,NA
9192,1,KT932692,China,NA,NA,NA,NA,NA
9193,1,MW055233,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9194,1,KP202444,China,NA,NA,NA,NA,NA
9195,1,KT932683,China,NA,NA,NA,NA,NA
9196,1,KP202443,China,NA,NA,NA,NA,NA
9197,1,KP202433,China,NA,NA,NA,NA,NA
9198,1,JX276424,China,NA,NA,NA,NA,NA
9199,1,JX005943,China,NA,NA,NA,NA,NA
9200,1,JQ794539,China,NA,NA,NA,NA,NA
9201,1,JQ794538,China,NA,NA,NA,NA,NA
9202,1,KT932681,China,NA,NA,NA,NA,NA
9203,1,JX276425,China,NA,NA,NA,NA,NA
9204,1,KT932678,China,NA,NA,NA,NA,NA
9205,1,KP072023,China,NA,NA,NA,NA,NA
9206,1,KP202431,China,NA,NA,NA,NA,NA
9207,1,KP202427,China,NA,NA,NA,NA,NA
9208,1,KP202418,China,NA,NA,NA,NA,NA
9209,1,KT932679,China,NA,NA,NA,NA,NA
9210,1,JQ794541,China,NA,NA,NA,NA,NA
9211,1,KP202448,China,NA,NA,NA,NA,NA
9212,1,KP072022,China,NA,NA,NA,NA,NA
9213,1,KP072028,China,NA,NA,NA,NA,NA
9214,1,KP202447,China,NA,NA,NA,NA,NA
9215,1,KT932690,China,NA,NA,NA,NA,NA
9216,1,JQ794540,China,NA,NA,NA,NA,NA
9217,1,KT932686,China,NA,NA,NA,NA,NA
9218,1,KP072014,China,NA,NA,NA,NA,NA
9219,1,JX276423,China,NA,NA,NA,NA,NA
9220,1,KP072026,China,NA,NA,NA,NA,NA
9221,1,JQ794537,China,NA,NA,NA,NA,NA
9222,1,KP202428,China,NA,NA,NA,NA,NA
9223,1,KT932685,China,NA,NA,NA,NA,NA
9224,1,KT932684,China,NA,NA,NA,NA,NA
9225,1,KP072021,China,NA,NA,NA,NA,NA
9226,1,KP072024,China,NA,NA,NA,NA,NA
9227,1,JQ794536,China,NA,NA,NA,NA,NA
9228,1,KT932677,China,NA,NA,NA,NA,NA
9229,1,KT221098,China,NA,NA,NA,NA,NA
9230,1,KT894563,China,China,China,China,China,China
9231,1,KT894571,China,NA,NA,NA,NA,NA
9232,1,KT894570,China,NA,NA,NA,NA,NA
9233,1,KT894566,China,NA,NA,NA,NA,NA
9234,1,KT894565,China,NA,NA,NA,NA,NA
9235,1,KT221099,China,NA,NA,NA,NA,NA
9236,1,KT221096,China,NA,NA,NA,NA,NA
9237,1,KT894562,China,NA,NA,NA,NA,NA
9238,1,MG383883,China,NA,NA,NA,NA,NA
9239,1,MG383888,China,NA,NA,NA,NA,NA
9240,1,MG383887,China,NA,NA,NA,NA,NA
9241,1,EU275244,China,NA,NA,NA,NA,NA
9242,1,JX005939,China,NA,NA,NA,NA,NA
9243,1,JN974857,China,NA,NA,NA,NA,NA
9244,1,JX005940,China,NA,NA,NA,NA,NA
9245,1,JN974858,China,NA,NA,NA,NA,NA
9246,1,LC455986,China,NA,NA,NA,NA,NA
9247,1,JX005944,China,NA,NA,NA,NA,NA
9248,1,JN974861,China,NA,NA,NA,NA,NA
9249,1,LC455972,China,NA,NA,NA,NA,NA
9250,1,LC455977,China,NA,NA,NA,NA,NA
9251,1,LC455987,China,NA,NA,NA,NA,NA
9252,1,LC455984,China,NA,NA,NA,NA,NA
9253,1,LC455968,China,NA,NA,NA,NA,NA
9254,1,JX005942,China,NA,NA,NA,NA,NA
9255,1,LC455976,China,NA,NA,NA,NA,NA
9256,1,LC455973,China,NA,NA,NA,NA,NA
9257,1,JQ798947,China,NA,NA,NA,NA,NA
9258,1,MN510460,China,NA,NA,NA,NA,NA
9259,1,JQ798943,China,NA,NA,NA,NA,NA
9260,1,MN510459,China,NA,NA,NA,NA,NA
9261,1,JQ798956,China,NA,NA,NA,NA,NA
9262,1,EU159375,China,NA,NA,NA,NA,NA
9263,1,EU159363,China,China,China,China,China,China
9264,1,MK370431,Thailand,NA,Thailand,Thailand,NA,Thailand
9265,1,MK370429,Thailand,NA,Thailand,NA,Thailand,Thailand
9266,1,MK370423,Thailand,NA,Thailand,Thailand,NA,Thailand
9267,1,MK370425,Thailand,Thailand,Thailand,NA,Thailand,Thailand
9268,1,MK370421,Thailand,Thailand,Thailand,Thailand,Thailand,Thailand
9269,1,MK370422,Thailand,Thailand,Thailand,Thailand,Thailand,Thailand
9270,1,MK370432,Thailand,Thailand,NA,Thailand,Thailand,Thailand
9271,1,MK370430,Thailand,Thailand,Thailand,NA,Thailand,Thailand
9272,1,MK370426,Thailand,Thailand,Thailand,Thailand,Thailand,Thailand
9273,1,MK370424,Thailand,NA,Thailand,Thailand,Thailand,Thailand
9274,1,EU159376,China,NA,NA,NA,NA,NA
9275,1,EU159372,China,China,China,China,China,China
9276,1,EU159368,China,NA,NA,NA,NA,NA
9277,1,EU159370,China,NA,NA,NA,NA,NA
9278,1,EU159364,China,NA,NA,NA,NA,NA
9279,1,EU159362,China,NA,NA,NA,NA,NA
9280,1,EU159373,China,NA,NA,NA,NA,NA
9281,1,MK370428,Thailand,NA,Thailand,NA,Thailand,NA
9282,1,MK370427,Thailand,Thailand,NA,Thailand,NA,Thailand
9283,1,JQ798944,China,NA,NA,NA,NA,NA
9284,1,JQ798950,China,NA,NA,NA,NA,NA
9285,1,JQ798952,China,NA,NA,NA,NA,NA
9286,1,JQ798948,China,NA,NA,NA,NA,NA
9287,1,JQ798953,China,NA,NA,NA,NA,NA
9288,1,EU159374,China,NA,NA,NA,NA,NA
9289,1,EU004731,China,NA,NA,NA,NA,NA
9290,1,EU004732,China,NA,NA,NA,NA,NA
9291,1,EU004733,China,NA,NA,NA,NA,NA
9292,1,JQ798949,China,NA,NA,NA,NA,NA
9293,1,JQ798945,China,NA,NA,NA,NA,NA
9294,1,EU159367,China,NA,NA,NA,NA,NA
9295,1,GQ857450,China,NA,NA,NA,NA,NA
9296,1,HQ450385,China,NA,NA,NA,NA,NA
9297,1,JQ798946,China,NA,NA,NA,NA,NA
9298,1,EU086189,China,NA,NA,NA,NA,NA
9299,1,EU159366,China,NA,NA,NA,NA,NA
9300,1,EU159369,China,NA,NA,NA,NA,NA
9301,1,EU159371,China,NA,NA,NA,NA,NA
9302,1,JN974840,China,NA,NA,NA,NA,NA
9303,1,EU159365,China,NA,NA,NA,NA,NA
9304,1,MF611869,China,NA,NA,NA,NA,NA
9305,1,MF611868,China,NA,NA,NA,NA,NA
9306,1,JQ798958,China,NA,NA,NA,NA,NA
9307,1,JQ798959,China,NA,NA,NA,NA,NA
9308,1,JQ798957,China,NA,NA,NA,NA,NA
9309,1,JN974868,China,NA,NA,NA,NA,NA
9310,1,MN510461,China,NA,NA,NA,NA,NA
9311,1,JQ798954,China,NA,NA,NA,NA,NA
9312,1,KX447687,China,China,NA,NA,NA,NA
9313,1,KY613020,China,NA,China,China,China,China
9314,1,JQ040582,China,NA,NA,NA,NA,NA
9315,1,JQ040584,China,China,NA,China,China,NA
9316,1,JQ040586,China,NA,China,NA,NA,China
9317,1,JQ040583,China,NA,NA,NA,NA,NA
9318,1,JQ040585,China,NA,NA,NA,NA,NA
9319,1,JQ040589,China,NA,NA,NA,NA,NA
9320,1,JQ040588,China,NA,NA,NA,NA,NA
9321,1,JQ798951,China,NA,NA,NA,NA,NA
9322,1,JQ040590,China,NA,NA,NA,NA,NA
9323,1,JQ040587,China,NA,NA,NA,NA,NA
9324,1,EU004727,China,NA,NA,NA,NA,NA
9325,1,KT861584,China,NA,NA,NA,NA,NA
9326,1,KT861569,China,NA,NA,NA,NA,NA
9327,1,KT861561,China,NA,NA,NA,NA,NA
9328,1,KT861564,China,NA,NA,NA,NA,NA
9329,1,KT861583,China,NA,NA,NA,NA,NA
9330,1,KT861570,China,NA,NA,NA,NA,NA
9331,1,KT861563,China,NA,NA,NA,NA,NA
9332,1,KT861557,China,NA,NA,NA,NA,NA
9333,1,KP202410,China,NA,NA,NA,NA,NA
9334,1,KP202409,China,NA,NA,NA,NA,NA
9335,1,KX096984,China,NA,NA,NA,NA,NA
9336,1,KX096991,China,NA,NA,NA,NA,NA
9337,1,KX096983,China,NA,NA,NA,NA,NA
9338,1,KT861565,China,NA,NA,NA,NA,NA
9339,1,KT861560,China,NA,NA,NA,NA,NA
9340,1,KX096985,China,NA,NA,NA,NA,NA
9341,1,KT861578,China,NA,NA,NA,NA,NA
9342,1,KT861562,China,NA,NA,NA,NA,NA
9343,1,KP072040,China,NA,NA,NA,NA,NA
9344,1,KP072038,China,NA,NA,NA,NA,NA
9345,1,KP072048,China,NA,NA,NA,NA,NA
9346,1,KP072037,China,NA,NA,NA,NA,NA
9347,1,JX276398,China,NA,NA,NA,NA,NA
9348,1,JX276399,China,NA,NA,NA,NA,NA
9349,1,KP072039,China,NA,NA,NA,NA,NA
9350,1,JX276400,China,NA,NA,NA,NA,NA
9351,1,KP202403,China,NA,NA,NA,NA,NA
9352,1,JQ040575,China,NA,NA,NA,NA,NA
9353,1,JQ040581,China,NA,NA,NA,NA,NA
9354,1,JQ040580,China,NA,NA,NA,NA,NA
9355,1,JQ040577,China,NA,NA,NA,NA,NA
9356,1,JX276397,China,NA,NA,NA,NA,NA
9357,1,KP202412,China,NA,NA,NA,NA,NA
9358,1,JX276401,China,NA,NA,NA,NA,NA
9359,1,KP202404,China,NA,NA,NA,NA,NA
9360,1,JQ040570,China,NA,NA,NA,NA,NA
9361,1,JQ040576,China,NA,NA,NA,NA,NA
9362,1,KP072034,China,NA,NA,NA,NA,NA
9363,1,KP072051,China,NA,NA,NA,NA,NA
9364,1,KP072050,China,NA,NA,NA,NA,NA
9365,1,JQ040571,China,NA,NA,NA,NA,NA
9366,1,JX276396,China,NA,NA,NA,NA,NA
9367,1,JN936698,China,NA,NA,NA,NA,NA
9368,1,JQ040578,China,NA,NA,NA,NA,NA
9369,1,MW055074,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9370,1,MW055071,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9371,1,MW055070,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9372,1,MW055069,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9373,1,MW055059,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9374,1,MW055058,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9375,1,MW055060,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9376,1,MW055075,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9377,1,MW055073,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9378,1,MW055068,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9379,1,MW055061,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9380,1,MW055063,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9381,1,MW055066,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9382,1,MW055072,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9383,1,MW055062,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9384,1,MW055065,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9385,1,MW055067,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9386,1,MW055064,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9387,1,KP072032,China,NA,NA,NA,NA,NA
9388,1,KT861556,China,NA,NA,NA,NA,NA
9389,1,MK124747,China,NA,NA,NA,NA,NA
9390,1,KP202411,China,NA,NA,NA,NA,NA
9391,1,KP202413,China,NA,NA,NA,NA,NA
9392,1,KP202406,China,NA,NA,NA,NA,NA
9393,1,KP072031,China,NA,NA,NA,NA,NA
9394,1,KP072033,China,NA,NA,NA,NA,NA
9395,1,KT861554,China,NA,NA,NA,NA,NA
9396,1,KT861575,China,NA,NA,NA,NA,NA
9397,1,KT861580,China,NA,NA,NA,NA,NA
9398,1,KP202405,China,NA,NA,NA,NA,NA
9399,1,JX276404,China,NA,NA,NA,NA,NA
9400,1,KP202402,China,NA,NA,NA,NA,NA
9401,1,JX276391,China,NA,NA,NA,NA,NA
9402,1,KP072046,China,NA,NA,NA,NA,NA
9403,1,KP072041,China,NA,NA,NA,NA,NA
9404,1,JX276387,China,NA,NA,NA,NA,NA
9405,1,JX276386,China,NA,NA,NA,NA,NA
9406,1,JX276384,China,NA,NA,NA,NA,NA
9407,1,JX276392,China,NA,NA,NA,NA,NA
9408,1,JX276390,China,NA,NA,NA,NA,NA
9409,1,JX276385,China,NA,NA,NA,NA,NA
9410,1,JX276388,China,NA,NA,NA,NA,NA
9411,1,JX276389,China,NA,NA,NA,NA,NA
9412,1,KX096986,China,NA,NA,NA,NA,NA
9413,1,KT861582,China,NA,NA,NA,NA,NA
9414,1,KX096989,China,NA,NA,NA,NA,NA
9415,1,KX096987,China,NA,NA,NA,NA,NA
9416,1,KP202415,China,NA,NA,NA,NA,NA
9417,1,KX096990,China,NA,NA,NA,NA,NA
9418,1,KT861576,China,NA,NA,NA,NA,NA
9419,1,KT861586,China,NA,NA,NA,NA,NA
9420,1,KT861555,China,NA,NA,NA,NA,NA
9421,1,KT861581,China,NA,NA,NA,NA,NA
9422,1,KT861579,China,NA,NA,NA,NA,NA
9423,1,KT861559,China,NA,NA,NA,NA,NA
9424,1,MW055076,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9425,1,KP072036,China,NA,NA,NA,NA,NA
9426,1,MW055077,VietNam,VietNam,VietNam,VietNam,VietNam,VietNam
9427,1,JX276402,China,NA,NA,NA,NA,NA
9428,1,KU845619,China,NA,NA,NA,NA,NA
9429,1,KU845616,China,NA,NA,NA,NA,NA
9430,1,KU845615,China,NA,NA,NA,NA,NA
9431,1,JQ040579,China,NA,NA,NA,NA,NA
9432,1,KU845620,China,NA,NA,NA,NA,NA
9433,1,JQ040573,China,NA,NA,NA,NA,NA
9434,1,JQ040572,China,NA,NA,NA,NA,NA
9435,1,JQ040574,China,NA,NA,NA,NA,NA
9436,1,LC456109,China,NA,NA,NA,NA,NA
9437,1,EU275241,China,NA,NA,NA,NA,NA
9438,1,KP202414,China,NA,NA,NA,NA,NA
9439,1,KT861585,China,NA,NA,NA,NA,NA
9440,1,KX096988,China,NA,NA,NA,NA,NA
9441,1,JX005927,China,NA,NA,NA,NA,NA
9442,1,JN936754,China,NA,NA,NA,NA,NA
9443,1,JX276403,China,NA,NA,NA,NA,NA
9444,1,JX276395,China,NA,NA,NA,NA,NA
9445,1,KP072049,China,NA,NA,NA,NA,NA
9446,1,KP072042,China,NA,NA,NA,NA,NA
9447,1,KP072044,China,NA,NA,NA,NA,NA
9448,1,KT861573,China,NA,NA,NA,NA,NA
9449,1,KT861577,China,NA,NA,NA,NA,NA
9450,1,KT861567,China,NA,NA,NA,NA,NA
9451,1,KT861568,China,NA,NA,NA,NA,NA
9452,1,KT861566,China,NA,NA,NA,NA,NA
9453,1,KT861571,China,NA,NA,NA,NA,NA
9454,1,KT861558,China,NA,NA,NA,NA,NA
9455,1,KT861574,China,NA,NA,NA,NA,NA
9456,1,KP072052,China,NA,NA,NA,NA,NA
9457,1,KP072047,China,NA,NA,NA,NA,NA
9458,1,KP072045,China,NA,NA,NA,NA,NA
9459,1,KT861572,China,NA,NA,NA,NA,NA
9460,1,KP202417,China,NA,NA,NA,NA,NA
9461,1,KP202416,China,NA,NA,NA,NA,NA
9462,1,KP202408,China,NA,NA,NA,NA,NA
9463,1,KP202407,China,NA,NA,NA,NA,NA
9464,1,JX005924,China,NA,NA,NA,NA,NA
9465,1,JN936763,China,NA,NA,NA,NA,NA
9466,1,KP072035,China,NA,NA,NA,NA,NA
9467,1,KP072043,China,NA,NA,NA,NA,NA
9468,1,JX276394,China,NA,NA,NA,NA,NA
9469,1,JX276393,China,NA,NA,NA,NA,NA
9470,1,KT221133,China,NA,NA,NA,NA,NA
9471,1,MG383889,China,NA,NA,NA,NA,NA
9472,1,GU186392,China,NA,NA,NA,NA,NA
9473,1,KT221121,China,NA,NA,NA,NA,NA
9474,1,KT221120,China,NA,NA,NA,NA,NA
9475,1,LC456090,China,NA,NA,NA,NA,NA
9476,1,LC456087,China,NA,NA,NA,NA,NA
9477,1,LC456095,China,NA,NA,NA,NA,NA
9478,1,LC456108,China,NA,NA,NA,NA,NA
9479,1,JN936757,China,NA,NA,NA,NA,NA
9480,1,LC456094,China,NA,NA,NA,NA,NA
9481,1,JX005928,China,NA,NA,NA,NA,NA
9482,1,JX005926,China,NA,NA,NA,NA,NA
9483,1,JN936755,China,NA,NA,NA,NA,NA
9484,1,JX005925,China,NA,NA,NA,NA,NA
9485,1,JN936753,China,NA,NA,NA,NA,NA
9486,1,LC456106,China,NA,NA,NA,NA,NA
9487,1,LC456098,China,NA,NA,NA,NA,NA
9488,1,GU186394,China,NA,NA,NA,NA,NA
9489,1,KT221119,China,NA,NA,NA,NA,NA
9490,1,GU186393,China,NA,NA,NA,NA,NA
9491,1,JN936752,China,NA,NA,NA,NA,NA
9492,1,JX005923,China,NA,NA,NA,NA,NA
9493,1,GU186391,China,NA,NA,NA,NA,NA
9494,1,KT221135,China,NA,NA,NA,NA,NA
9495,1,KT221131,China,NA,NA,NA,NA,NA
9496,1,MK124746,China,NA,NA,NA,NA,NA
9497,1,KT221122,China,NA,NA,NA,NA,NA
9498,1,KT221134,China,NA,NA,NA,NA,NA
9499,1,LC456099,China,NA,NA,NA,NA,NA
9500,1,GU186390,China,NA,NA,NA,NA,NA
9501,1,GU186395,China,NA,NA,NA,NA,NA
9502,1,GQ857457,China,NA,NA,NA,NA,NA
9503,1,GQ857455,China,NA,NA,NA,NA,NA
9504,1,DQ849058,China,NA,NA,NA,NA,NA
9505,1,DQ849045,China,NA,NA,NA,NA,NA
9506,1,DQ849049,China,NA,NA,NA,NA,NA
9507,1,DQ849046,China,NA,NA,NA,NA,NA
9508,1,JN936771,China,NA,NA,NA,NA,NA
9509,1,MK622907,China,NA,NA,NA,NA,NA
9510,1,DQ849056,China,NA,NA,NA,NA,NA
9511,1,DQ849044,China,NA,NA,NA,NA,NA
9512,1,GQ857464,China,NA,NA,NA,NA,NA
9513,1,DQ849050,China,NA,NA,NA,NA,NA
9514,1,GQ857452,China,NA,NA,NA,NA,NA
9515,1,GQ857451,China,NA,NA,NA,NA,NA
9516,1,GQ857456,China,NA,NA,NA,NA,NA
9517,1,GQ857461,China,NA,NA,NA,NA,NA
9518,1,FJ602453,China,NA,NA,NA,NA,NA
9519,1,GQ857458,China,NA,NA,NA,NA,NA
9520,1,GQ857453,China,NA,NA,NA,NA,NA
9521,1,MH141796,China,NA,NA,NA,NA,NA
9522,1,GQ857463,China,NA,NA,NA,NA,NA
9523,1,DQ849054,China,NA,NA,NA,NA,NA
9524,1,GQ857454,China,NA,NA,NA,NA,NA
9525,1,DQ849048,China,NA,NA,NA,NA,NA
9526,1,GQ857462,China,NA,NA,NA,NA,NA
9527,1,GQ857459,China,NA,NA,NA,NA,NA
9528,1,DQ849047,China,NA,NA,NA,NA,NA
9529,1,GQ857460,China,NA,NA,NA,NA,NA
9530,1,MF158981,China,NA,NA,NA,NA,NA
9531,1,MF158980,China,NA,NA,NA,NA,NA
9532,1,DQ849055,China,NA,NA,NA,NA,NA
9533,1,DQ849052,China,NA,NA,NA,NA,NA
9534,1,JN936710,China,NA,NA,NA,NA,NA
9535,1,JN936708,China,NA,NA,NA,NA,NA
9536,1,DQ849057,China,NA,NA,NA,NA,NA
9537,1,JN936776,China,NA,NA,NA,NA,NA
9538,1,DQ849053,China,NA,NA,NA,NA,NA
9539,1,DQ849051,China,NA,NA,NA,NA,NA
9540,1,KC792198,China,NA,NA,NA,NA,NA
9541,1,HQ118101,China,NA,NA,NA,NA,NA
9542,1,EU086180,China,NA,NA,NA,NA,NA
9543,1,EU159390,China,NA,NA,NA,NA,NA
9544,1,EU159396,China,NA,NA,NA,NA,NA
9545,1,EU159392,China,NA,NA,NA,NA,NA
9546,1,EU086179,China,NA,NA,NA,NA,NA
9547,1,HQ118104,China,NA,NA,NA,NA,NA
9548,1,KU845604,China,China,China,China,China,China
9549,1,MK161044,China,NA,NA,NA,NA,NA
9550,1,KU845605,China,NA,NA,NA,NA,NA
9551,1,EU159401,China,NA,NA,NA,NA,NA
9552,1,EU086181,China,NA,NA,NA,NA,NA
9553,1,EU086177,China,NA,NA,NA,NA,NA
9554,1,EU159400,China,NA,NA,NA,NA,NA
9555,1,EU159379,China,China,China,China,China,China
9556,1,KT221101,China,NA,NA,NA,NA,NA
9557,1,EU086174,China,NA,NA,NA,NA,NA
9558,1,EU159399,China,NA,NA,NA,NA,NA
9559,1,EU086175,China,NA,NA,NA,NA,NA
9560,1,GQ472607,China,NA,NA,NA,NA,NA
9561,1,JN974826,China,China,China,China,China,China
9562,1,GQ472603,China,NA,NA,NA,NA,NA
9563,1,GQ472613,China,NA,NA,NA,NA,NA
9564,1,MG201913,China,NA,NA,NA,NA,NA
9565,1,MN186250,China,NA,NA,NA,NA,NA
